Name,Period,Open,Low,High,Close,ChangeRate,PercentageChange,Date,Date_Shamsi
Gram18Ayar,Daily,1100000,1100000,1120000,1120000,20000,1.79%,8/28/2013,1392/06/06
Gram18Ayar,Daily,1100000,1082000,1128000,1120000,-,-,8/29/2013,1392/06/07
Gram18Ayar,Daily,1120000,1110000,1120000,1110000,10000,0.90%,8/31/2013,1392/06/09
Gram18Ayar,Daily,1110000,1110000,1110000,1110000,-,-,9/1/2013,1392/06/10
Gram18Ayar,Daily,1140000,1130000,1140000,1140000,30000,2.70%,9/3/2013,1392/06/12
Gram18Ayar,Daily,1130000,1130000,1140000,1140000,-,-,9/4/2013,1392/06/13
Gram18Ayar,Daily,1140000,1140000,1140000,1140000,-,-,9/5/2013,1392/06/14
Gram18Ayar,Daily,1110000,1110000,1120000,1120000,20000,1.79%,9/7/2013,1392/06/16
Gram18Ayar,Daily,1120000,1110000,1130000,1110000,10000,0.90%,9/8/2013,1392/06/17
Gram18Ayar,Daily,1100000,1070000,1100000,1070000,40000,3.74%,9/9/2013,1392/06/18
Gram18Ayar,Daily,1070000,1055000,1070000,1055000,15000,1.42%,9/10/2013,1392/06/19
Gram18Ayar,Daily,1050000,1040000,1050000,1040000,15000,1.44%,9/11/2013,1392/06/20
Gram18Ayar,Daily,1040000,1040000,1040000,1040000,-,-,9/12/2013,1392/06/21
Gram18Ayar,Daily,1010000,1010000,1020000,1020000,20000,1.96%,9/14/2013,1392/06/23
Gram18Ayar,Daily,1020000,980000,1020000,990000,30000,3.03%,9/15/2013,1392/06/24
Gram18Ayar,Daily,983000,980000,983000,980000,10000,1.02%,9/16/2013,1392/06/25
Gram18Ayar,Daily,980000,980000,980000,980000,-,-,9/17/2013,1392/06/26
Gram18Ayar,Daily,1020000,1020000,1030000,1020000,40000,4.08%,9/18/2013,1392/06/27
Gram18Ayar,Daily,1009000,979000,1025000,997000,23000,2.31%,9/19/2013,1392/06/28
Gram18Ayar,Daily,950000,940000,960000,950000,47000,4.95%,9/21/2013,1392/06/30
Gram18Ayar,Daily,950000,950000,960000,960000,10000,1.05%,9/22/2013,1392/06/31
Gram18Ayar,Daily,940000,940000,950000,950000,10000,1.05%,9/23/2013,1392/07/01
Gram18Ayar,Daily,990000,990000,990000,990000,40000,4.21%,9/24/2013,1392/07/02
Gram18Ayar,Daily,990000,990000,1000000,990000,-,-,9/25/2013,1392/07/03
Gram18Ayar,Daily,990000,990000,990000,990000,-,-,9/26/2013,1392/07/04
Gram18Ayar,Daily,990000,990000,1010000,1010000,20000,2.02%,9/28/2013,1392/07/06
Gram18Ayar,Daily,1000000,990000,1000000,990000,20000,2.02%,9/29/2013,1392/07/07
Gram18Ayar,Daily,990000,980000,1000000,980000,10000,1.02%,9/30/2013,1392/07/08
Gram18Ayar,Daily,970000,970000,980000,980000,-,-,10/1/2013,1392/07/09
Gram18Ayar,Daily,980000,980000,980000,980000,-,-,10/2/2013,1392/07/10
Gram18Ayar,Daily,980000,965000,997000,980000,-,-,10/3/2013,1392/07/11
Gram18Ayar,Daily,990000,990000,990000,990000,10000,1.02%,10/5/2013,1392/07/13
Gram18Ayar,Daily,980000,980000,980000,980000,10000,1.02%,10/6/2013,1392/07/14
Gram18Ayar,Daily,990000,980000,990000,990000,10000,1.02%,10/7/2013,1392/07/15
Gram18Ayar,Daily,980000,980000,980000,980000,10000,1.02%,10/8/2013,1392/07/16
Gram18Ayar,Daily,980000,970000,980000,980000,-,-,10/9/2013,1392/07/17
Gram18Ayar,Daily,980000,952000,986000,969000,11000,1.14%,10/10/2013,1392/07/18
Gram18Ayar,Daily,950000,950000,950000,950000,19000,2%,10/12/2013,1392/07/20
Gram18Ayar,Daily,950000,950000,960000,960000,10000,1.05%,10/13/2013,1392/07/21
Gram18Ayar,Daily,960000,950000,960000,950000,10000,1.05%,10/14/2013,1392/07/22
Gram18Ayar,Daily,950000,950000,950000,950000,-,-,10/15/2013,1392/07/23
Gram18Ayar,Daily,970000,970000,970000,970000,20000,2.11%,10/17/2013,1392/07/25
Gram18Ayar,Daily,980000,970000,980000,970000,-,-,10/19/2013,1392/07/27
Gram18Ayar,Daily,970000,960000,970000,970000,-,-,10/20/2013,1392/07/28
Gram18Ayar,Daily,977000,967000,997000,983000,13000,1.34%,10/21/2013,1392/07/29
Gram18Ayar,Daily,972000,951000,981000,971000,12000,1.24%,10/22/2013,1392/07/30
Gram18Ayar,Daily,988000,971000,995000,977000,6000,0.62%,10/23/2013,1392/08/01
Gram18Ayar,Daily,990000,990000,990000,990000,13000,1.33%,10/26/2013,1392/08/04
Gram18Ayar,Daily,990000,990000,990000,990000,-,-,10/27/2013,1392/08/05
Gram18Ayar,Daily,990000,990000,990000,990000,-,-,10/28/2013,1392/08/06
Gram18Ayar,Daily,990000,990000,990000,990000,-,-,10/29/2013,1392/08/07
Gram18Ayar,Daily,990000,980000,990000,980000,10000,1.02%,10/30/2013,1392/08/08
Gram18Ayar,Daily,980000,980000,980000,980000,-,-,10/31/2013,1392/08/09
Gram18Ayar,Daily,970000,970000,980000,980000,-,-,11/2/2013,1392/08/11
Gram18Ayar,Daily,980000,970000,980000,970000,10000,1.03%,11/3/2013,1392/08/12
Gram18Ayar,Daily,970000,970000,970000,970000,-,-,11/4/2013,1392/08/13
Gram18Ayar,Daily,970000,970000,970000,970000,-,-,11/5/2013,1392/08/14
Gram18Ayar,Daily,970000,970000,970000,970000,-,-,11/6/2013,1392/08/15
Gram18Ayar,Daily,970000,970000,970000,970000,-,-,11/7/2013,1392/08/16
Gram18Ayar,Daily,950000,950000,950000,950000,20000,2.11%,11/9/2013,1392/08/18
Gram18Ayar,Daily,950000,950000,950000,950000,-,-,11/10/2013,1392/08/19
Gram18Ayar,Daily,950000,950000,950000,950000,-,-,11/11/2013,1392/08/20
Gram18Ayar,Daily,950000,950000,950000,950000,-,-,11/12/2013,1392/08/21
Gram18Ayar,Daily,950000,950000,950000,950000,-,-,11/16/2013,1392/08/25
Gram18Ayar,Daily,940000,940000,940000,940000,10000,1.06%,11/17/2013,1392/08/26
Gram18Ayar,Daily,930000,930000,940000,940000,-,-,11/18/2013,1392/08/27
Gram18Ayar,Daily,940000,930000,940000,930000,10000,1.08%,11/19/2013,1392/08/28
Gram18Ayar,Daily,920000,920000,920000,920000,10000,1.09%,11/20/2013,1392/08/29
Gram18Ayar,Daily,920000,920000,920000,920000,-,-,11/21/2013,1392/08/30
Gram18Ayar,Daily,910000,860000,910000,860000,60000,6.98%,11/23/2013,1392/09/02
Gram18Ayar,Daily,850000,850000,860000,860000,-,-,11/24/2013,1392/09/03
Gram18Ayar,Daily,880000,880000,890000,890000,30000,3.49%,11/25/2013,1392/09/04
Gram18Ayar,Daily,880000,880000,900000,890000,-,-,11/26/2013,1392/09/05
Gram18Ayar,Daily,890000,880000,890000,880000,10000,1.14%,11/27/2013,1392/09/06
Gram18Ayar,Daily,880000,880000,880000,880000,-,-,11/28/2013,1392/09/07
Gram18Ayar,Daily,900000,890000,900000,890000,10000,1.14%,11/30/2013,1392/09/09
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/1/2013,1392/09/10
Gram18Ayar,Daily,880000,870000,880000,880000,10000,1.14%,12/2/2013,1392/09/11
Gram18Ayar,Daily,880000,880000,880000,880000,-,-,12/3/2013,1392/09/12
Gram18Ayar,Daily,890000,880000,890000,890000,10000,1.14%,12/4/2013,1392/09/13
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/5/2013,1392/09/14
Gram18Ayar,Daily,880000,880000,890000,890000,-,-,12/7/2013,1392/09/16
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/8/2013,1392/09/17
Gram18Ayar,Daily,890000,890000,900000,900000,10000,1.12%,12/9/2013,1392/09/18
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,12/10/2013,1392/09/19
Gram18Ayar,Daily,900000,890000,900000,890000,10000,1.12%,12/11/2013,1392/09/20
Gram18Ayar,Daily,900000,872000,910000,890000,-,-,12/12/2013,1392/09/21
Gram18Ayar,Daily,900000,900000,900000,900000,10000,1.12%,12/14/2013,1392/09/23
Gram18Ayar,Daily,890000,890000,890000,890000,10000,1.12%,12/15/2013,1392/09/24
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/16/2013,1392/09/25
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/17/2013,1392/09/26
Gram18Ayar,Daily,890000,880000,890000,880000,10000,1.14%,12/18/2013,1392/09/27
Gram18Ayar,Daily,880000,880000,880000,880000,-,-,12/19/2013,1392/09/28
Gram18Ayar,Daily,870000,870000,870000,870000,10000,1.15%,12/21/2013,1392/09/30
Gram18Ayar,Daily,880000,880000,880000,880000,10000,1.15%,12/22/2013,1392/10/01
Gram18Ayar,Daily,880000,870000,880000,870000,10000,1.15%,12/24/2013,1392/10/03
Gram18Ayar,Daily,880000,868000,887000,879000,9000,1.03%,12/25/2013,1392/10/04
Gram18Ayar,Daily,880000,880000,880000,880000,1000,0.11%,12/26/2013,1392/10/05
Gram18Ayar,Daily,890000,890000,900000,900000,20000,2.27%,12/28/2013,1392/10/07
Gram18Ayar,Daily,890000,890000,890000,890000,10000,1.12%,12/29/2013,1392/10/08
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,12/30/2013,1392/10/09
Gram18Ayar,Daily,892000,884000,915000,899000,9000,1.01%,1/1/2014,1392/10/11
Gram18Ayar,Daily,900000,900000,900000,900000,1000,0.11%,1/4/2014,1392/10/14
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,1/5/2014,1392/10/15
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,1/6/2014,1392/10/16
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,1/7/2014,1392/10/17
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,1/8/2014,1392/10/18
Gram18Ayar,Daily,900000,900000,900000,900000,-,-,1/9/2014,1392/10/19
Gram18Ayar,Daily,910000,910000,910000,910000,10000,1.11%,1/11/2014,1392/10/21
Gram18Ayar,Daily,890000,890000,890000,890000,20000,2.25%,1/12/2014,1392/10/22
Gram18Ayar,Daily,900000,890000,900000,890000,-,-,1/13/2014,1392/10/23
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,1/14/2014,1392/10/24
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,1/15/2014,1392/10/25
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,1/16/2014,1392/10/26
Gram18Ayar,Daily,890000,890000,890000,890000,-,-,1/18/2014,1392/10/28
Gram18Ayar,Daily,878000,878000,878000,878000,12000,1.37%,1/20/2014,1392/10/30
Gram18Ayar,Daily,878000,878000,882000,882000,4000,0.46%,1/21/2014,1392/11/01
Gram18Ayar,Daily,882000,882000,882000,882000,-,-,1/22/2014,1392/11/02
Gram18Ayar,Daily,882000,882000,882000,882000,-,-,1/23/2014,1392/11/03
Gram18Ayar,Daily,882000,882000,882000,882000,-,-,1/25/2014,1392/11/05
Gram18Ayar,Daily,886700,877100,906400,889400,7400,0.84%,1/26/2014,1392/11/06
Gram18Ayar,Daily,888500,870800,899200,884700,4700,0.53%,1/27/2014,1392/11/07
Gram18Ayar,Daily,883400,875400,896700,884200,500,0.06%,1/28/2014,1392/11/08
Gram18Ayar,Daily,884400,876600,901000,887600,3400,0.38%,1/29/2014,1392/11/09
Gram18Ayar,Daily,886800,881400,903600,890200,2600,0.29%,1/30/2014,1392/11/10
Gram18Ayar,Daily,890620,890620,894550,892240,2040,0.23%,2/1/2014,1392/11/12
Gram18Ayar,Daily,892240,892240,898700,897550,5310,0.60%,2/2/2014,1392/11/13
Gram18Ayar,Daily,897550,895470,898010,895930,1620,0.18%,2/3/2014,1392/11/14
Gram18Ayar,Daily,895930,895930,902630,898470,2540,0.28%,2/4/2014,1392/11/15
Gram18Ayar,Daily,898470,897550,901930,898930,460,0.05%,2/5/2014,1392/11/16
Gram18Ayar,Daily,898930,898930,898930,898930,-,-,2/6/2014,1392/11/17
Gram18Ayar,Daily,906320,900780,906320,902160,3230,0.36%,2/8/2014,1392/11/19
Gram18Ayar,Daily,902160,902160,911860,907710,5550,0.62%,2/9/2014,1392/11/20
Gram18Ayar,Daily,907710,907710,918320,918320,10610,1.17%,2/10/2014,1392/11/21
Gram18Ayar,Daily,928940,923400,934480,932870,14550,1.58%,2/12/2014,1392/11/23
Gram18Ayar,Daily,932870,932870,932870,932870,-,-,2/13/2014,1392/11/24
Gram18Ayar,Daily,955720,952490,958030,953410,20540,2.20%,2/15/2014,1392/11/26
Gram18Ayar,Daily,953410,953410,961490,960340,6930,0.73%,2/16/2014,1392/11/27
Gram18Ayar,Daily,960340,950640,960340,954800,5540,0.58%,2/17/2014,1392/11/28
Gram18Ayar,Daily,954800,951110,955720,955720,920,0.10%,2/18/2014,1392/11/29
Gram18Ayar,Daily,955720,948800,955720,951110,4610,0.48%,2/19/2014,1392/11/30
Gram18Ayar,Daily,951110,951110,951110,951110,-,-,2/20/2014,1392/12/01
Gram18Ayar,Daily,958030,957800,959190,957800,6690,0.70%,2/22/2014,1392/12/03
Gram18Ayar,Daily,957800,957800,976500,975110,17310,1.81%,2/23/2014,1392/12/04
Gram18Ayar,Daily,975110,974190,992660,981580,6470,0.66%,2/24/2014,1392/12/05
Gram18Ayar,Daily,982730,968650,985730,969570,12010,1.24%,2/25/2014,1392/12/06
Gram18Ayar,Daily,969570,966110,977190,974880,5310,0.55%,2/26/2014,1392/12/07
Gram18Ayar,Daily,974880,974880,974880,974880,-,-,2/27/2014,1392/12/08
Gram18Ayar,Daily,978350,978350,985730,983190,8310,0.85%,3/1/2014,1392/12/10
Gram18Ayar,Daily,983190,983190,1016900,1012300,29110,2.96%,3/2/2014,1392/12/11
Gram18Ayar,Daily,1012300,984580,1012300,989890,22410,2.26%,3/3/2014,1392/12/12
Gram18Ayar,Daily,989890,986890,994970,993120,3230,0.33%,3/4/2014,1392/12/13
Gram18Ayar,Daily,993120,984350,997970,997740,4620,0.47%,3/5/2014,1392/12/14
Gram18Ayar,Daily,997740,997740,997740,997740,-,-,3/6/2014,1392/12/15
Gram18Ayar,Daily,985730,975810,992660,988500,9240,0.93%,3/8/2014,1392/12/17
Gram18Ayar,Daily,988500,982960,994740,993810,5310,0.54%,3/9/2014,1392/12/18
Gram18Ayar,Daily,993810,985730,1005600,990350,3460,0.35%,3/10/2014,1392/12/19
Gram18Ayar,Daily,990350,990120,1003000,993810,3460,0.35%,3/11/2014,1392/12/20
Gram18Ayar,Daily,993810,993810,1001900,999580,5770,0.58%,3/12/2014,1392/12/21
Gram18Ayar,Daily,999580,999580,999580,999580,-,-,3/13/2014,1392/12/22
Gram18Ayar,Daily,1000700,991500,1004200,1000000,420,0.04%,3/15/2014,1392/12/24
Gram18Ayar,Daily,1000000,988040,1000000,988500,11500,1.16%,3/16/2014,1392/12/25
Gram18Ayar,Daily,988500,975810,988500,976730,11770,1.21%,3/17/2014,1392/12/26
Gram18Ayar,Daily,976730,970730,977650,970730,6000,0.62%,3/18/2014,1392/12/27
Gram18Ayar,Daily,970730,969570,978810,976500,5770,0.59%,3/19/2014,1392/12/28
Gram18Ayar,Daily,970730,970730,976500,971880,4620,0.48%,3/25/2014,1393/01/05
Gram18Ayar,Daily,971880,969570,971880,969570,2310,0.24%,3/26/2014,1393/01/06
Gram18Ayar,Daily,969570,969570,969570,969570,-,-,3/27/2014,1393/01/07
Gram18Ayar,Daily,965420,964490,966800,965420,4150,0.43%,3/29/2014,1393/01/09
Gram18Ayar,Daily,965420,964960,968420,966800,1380,0.14%,3/30/2014,1393/01/10
Gram18Ayar,Daily,966800,964960,966800,964960,1840,0.19%,3/31/2014,1393/01/11
Gram18Ayar,Daily,970730,966110,970730,968880,3920,0.41%,4/5/2014,1393/01/16
Gram18Ayar,Daily,968880,964960,970730,970270,1390,0.14%,4/6/2014,1393/01/17
Gram18Ayar,Daily,970270,970270,984580,982500,12230,1.26%,4/7/2014,1393/01/18
Gram18Ayar,Daily,988040,980890,992660,982730,230,0.02%,4/8/2014,1393/01/19
Gram18Ayar,Daily,982730,982730,990350,990350,7620,0.78%,4/9/2014,1393/01/20
Gram18Ayar,Daily,990350,990350,990350,990350,-,-,4/10/2014,1393/01/21
Gram18Ayar,Daily,992660,992660,1000700,999580,9230,0.93%,4/12/2014,1393/01/23
Gram18Ayar,Daily,999580,999580,1008800,1007700,8120,0.81%,4/13/2014,1393/01/24
Gram18Ayar,Daily,1007700,999580,1007700,1001900,5800,0.58%,4/14/2014,1393/01/25
Gram18Ayar,Daily,1001900,1001900,1007700,1004200,2300,0.23%,4/15/2014,1393/01/26
Gram18Ayar,Daily,1004200,1000700,1004200,1000700,3500,0.35%,4/16/2014,1393/01/27
Gram18Ayar,Daily,1000700,1000700,1000700,1000700,-,-,4/17/2014,1393/01/28
Gram18Ayar,Daily,1001900,1001900,1005400,1004200,3500,0.35%,4/19/2014,1393/01/30
Gram18Ayar,Daily,1004200,999580,1007700,1007700,3500,0.35%,4/20/2014,1393/01/31
Gram18Ayar,Daily,1007700,1007700,1022700,1016900,9200,0.91%,4/21/2014,1393/02/01
Gram18Ayar,Daily,1028400,997280,1029600,1018700,1800,0.18%,4/22/2014,1393/02/02
Gram18Ayar,Daily,1024040,1000570,1029670,1018710,10,-,4/23/2014,1393/02/03
Gram18Ayar,Daily,1027430,1009950,1035540,1025750,7040,0.69%,4/24/2014,1393/02/04
Gram18Ayar,Daily,1032800,1032800,1063800,1059100,33350,3.25%,4/26/2014,1393/02/06
Gram18Ayar,Daily,1057300,1038100,1063800,1038800,20300,1.95%,4/27/2014,1393/02/07
Gram18Ayar,Daily,1039290,1030520,1048060,1037440,1360,0.13%,4/28/2014,1393/02/08
Gram18Ayar,Daily,1036520,1031900,1041140,1035370,2070,0.20%,4/29/2014,1393/02/09
Gram18Ayar,Daily,1033410,1031440,1035370,1035370,-,-,4/30/2014,1393/02/10
Gram18Ayar,Daily,1035370,1035370,1035370,1035370,-,-,5/1/2014,1393/02/11
Gram18Ayar,Daily,1043220,1037210,1049220,1037680,2310,0.22%,5/3/2014,1393/02/13
Gram18Ayar,Daily,1040330,1035370,1045290,1043450,5770,0.56%,5/4/2014,1393/02/14
Gram18Ayar,Daily,1041720,1036520,1046910,1036520,6930,0.67%,5/5/2014,1393/02/15
Gram18Ayar,Daily,1032950,1028210,1037680,1029130,7390,0.72%,5/6/2014,1393/02/16
Gram18Ayar,Daily,1021860,1014590,1029130,1016210,12920,1.27%,5/7/2014,1393/02/17
Gram18Ayar,Daily,1016210,1016210,1016210,1016210,-,-,5/8/2014,1393/02/18
Gram18Ayar,Daily,994510,988740,1000280,993120,23090,2.32%,5/10/2014,1393/02/20
Gram18Ayar,Daily,999820,990350,1009280,1005360,12240,1.23%,5/11/2014,1393/02/21
Gram18Ayar,Daily,1005360,1005360,1005360,1005360,-,-,5/12/2014,1393/02/22
Gram18Ayar,Daily,1008470,1004200,1012740,1007430,2070,0.21%,5/14/2014,1393/02/24
Gram18Ayar,Daily,1007430,1007430,1007430,1007430,-,-,5/15/2014,1393/02/25
Gram18Ayar,Daily,1012280,1006510,1018050,1008590,1160,0.12%,5/17/2014,1393/02/27
Gram18Ayar,Daily,1013780,1012970,1014590,1012970,4380,0.43%,5/18/2014,1393/02/28
Gram18Ayar,Daily,1005820,1001660,1009970,1006510,6460,0.64%,5/19/2014,1393/02/29
Gram18Ayar,Daily,1009510,1007660,1011360,1008820,2310,0.23%,5/20/2014,1393/02/30
Gram18Ayar,Daily,1007780,1005360,1010200,1010200,1380,0.14%,5/21/2014,1393/02/31
Gram18Ayar,Daily,1006980,996000,1014780,1009740,460,0.05%,5/22/2014,1393/03/01
Gram18Ayar,Daily,1006276,1000439,1012076,1006340,3400,0.34%,5/24/2014,1393/03/03
Gram18Ayar,Daily,1006280,1004660,1007900,1006970,630,0.06%,5/25/2014,1393/03/04
Gram18Ayar,Daily,990919,984279,1008479,1002066,4904,0.49%,5/26/2014,1393/03/05
Gram18Ayar,Daily,978350,973040,983660,982730,19336,1.97%,5/28/2014,1393/03/07
Gram18Ayar,Daily,978360,963488,988304,979198,3532,0.36%,5/29/2014,1393/03/08
Gram18Ayar,Daily,978930,978120,979730,979730,532,0.05%,5/31/2014,1393/03/10
Gram18Ayar,Daily,977190,974420,979960,978810,920,0.09%,6/1/2014,1393/03/11
Gram18Ayar,Daily,980080,978810,981350,978810,-,-,6/2/2014,1393/03/12
Gram18Ayar,Daily,978056,960842,987347,974189,4621,0.47%,6/3/2014,1393/03/13
Gram18Ayar,Daily,964850,962190,967500,966110,8079,0.84%,6/7/2014,1393/03/17
Gram18Ayar,Daily,967150,963800,970500,963800,2310,0.24%,6/8/2014,1393/03/18
Gram18Ayar,Daily,959530,957570,961490,961490,2310,0.24%,6/9/2014,1393/03/19
Gram18Ayar,Daily,972000,969110,974880,972110,10620,1.10%,6/10/2014,1393/03/20
Gram18Ayar,Daily,972580,969810,975350,975350,3240,0.33%,6/11/2014,1393/03/21
Gram18Ayar,Daily,978493,965990,993757,975452,102,0.01%,6/12/2014,1393/03/22
Gram18Ayar,Daily,976620,973270,979960,978120,2668,0.27%,6/14/2014,1393/03/24
Gram18Ayar,Daily,975460,971650,979270,971880,6240,0.64%,6/15/2014,1393/03/25
Gram18Ayar,Daily,965420,958490,972340,968420,3460,0.36%,6/16/2014,1393/03/26
Gram18Ayar,Daily,969920,966800,973040,969110,690,0.07%,6/17/2014,1393/03/27
Gram18Ayar,Daily,970500,967960,973040,973040,3930,0.41%,6/18/2014,1393/03/28
Gram18Ayar,Daily,984752,974806,1014446,995629,22589,2.32%,6/19/2014,1393/03/29
Gram18Ayar,Daily,994860,992430,997280,993810,1819,0.18%,6/21/2014,1393/03/31
Gram18Ayar,Daily,991510,988040,994970,988040,5770,0.58%,6/22/2014,1393/04/01
Gram18Ayar,Daily,988620,982960,994280,991970,3930,0.40%,6/23/2014,1393/04/02
Gram18Ayar,Daily,987240,984580,989890,988500,3470,0.35%,6/24/2014,1393/04/03
Gram18Ayar,Daily,986550,983430,989660,985960,2540,0.26%,6/25/2014,1393/04/04
Gram18Ayar,Daily,979809,972852,994691,981442,4518,0.46%,6/26/2014,1393/04/05
Gram18Ayar,Daily,980567,968950,995177,978145,3297,0.34%,6/28/2014,1393/04/07
Gram18Ayar,Daily,981587,971354,990519,978005,140,0.01%,6/29/2014,1393/04/08
Gram18Ayar,Daily,984842,978172,1004538,984572,6567,0.67%,6/30/2014,1393/04/09
Gram18Ayar,Daily,979887,966391,996839,978228,6344,0.65%,7/1/2014,1393/04/10
Gram18Ayar,Daily,979006,974013,993669,984221,5993,0.61%,7/2/2014,1393/04/11
Gram18Ayar,Daily,985432,960993,999917,974737,9484,0.97%,7/3/2014,1393/04/12
Gram18Ayar,Daily,969230,965650,972810,969110,5627,0.58%,7/5/2014,1393/04/14
Gram18Ayar,Daily,967610,965880,969340,967960,1150,0.12%,7/6/2014,1393/04/15
Gram18Ayar,Daily,973850,968420,979270,973270,5310,0.55%,7/7/2014,1393/04/16
Gram18Ayar,Daily,975120,973270,976960,975350,2080,0.21%,7/8/2014,1393/04/17
Gram18Ayar,Daily,980660,974880,986430,984580,9230,0.95%,7/9/2014,1393/04/18
Gram18Ayar,Daily,981341,970448,995705,984580,-,-,7/10/2014,1393/04/19
Gram18Ayar,Daily,985730,982960,988500,986660,2080,0.21%,7/12/2014,1393/04/21
Gram18Ayar,Daily,978700,972810,984580,974190,12470,1.28%,7/13/2014,1393/04/22
Gram18Ayar,Daily,971190,968880,973500,970040,4150,0.43%,7/14/2014,1393/04/23
Gram18Ayar,Daily,967850,964960,970730,970730,690,0.07%,7/15/2014,1393/04/24
Gram18Ayar,Daily,973500,972340,974650,972350,1620,0.17%,7/16/2014,1393/04/25
Gram18Ayar,Daily,972208,961359,977652,972052,298,0.03%,7/17/2014,1393/04/26
Gram18Ayar,Daily,971890,970730,973040,971650,402,0.04%,7/20/2014,1393/04/29
Gram18Ayar,Daily,968770,966800,970730,970730,920,0.09%,7/21/2014,1393/04/30
Gram18Ayar,Daily,969810,967270,972340,971420,690,0.07%,7/22/2014,1393/04/31
Gram18Ayar,Daily,968080,965420,970730,970500,920,0.09%,7/23/2014,1393/05/01
Gram18Ayar,Daily,972780,958390,989210,972300,1800,0.19%,7/24/2014,1393/05/02
Gram18Ayar,Daily,975120,974190,976040,974880,2580,0.27%,7/26/2014,1393/05/04
Gram18Ayar,Daily,973270,972340,974190,972580,2300,0.24%,7/27/2014,1393/05/05
Gram18Ayar,Daily,972868,953517,988920,972580,-,-,7/28/2014,1393/05/06
Gram18Ayar,Daily,969504,949532,984206,971288,1292,0.13%,7/31/2014,1393/05/09
Gram18Ayar,Daily,972460,970270,974650,973270,1982,0.20%,8/2/2014,1393/05/11
Gram18Ayar,Daily,974540,973040,976040,973960,690,0.07%,8/3/2014,1393/05/12
Gram18Ayar,Daily,971890,970270,973500,970270,3690,0.38%,8/4/2014,1393/05/13
Gram18Ayar,Daily,972930,970270,975580,975580,5310,0.55%,8/5/2014,1393/05/14
Gram18Ayar,Daily,973850,973040,974650,973730,1850,0.19%,8/6/2014,1393/05/15
Gram18Ayar,Daily,976465,959653,981542,973773,43,-,8/7/2014,1393/05/16
Gram18Ayar,Daily,979040,976730,981340,977880,4107,0.42%,8/9/2014,1393/05/18
Gram18Ayar,Daily,975580,974430,976730,975580,2300,0.24%,8/10/2014,1393/05/19
Gram18Ayar,Daily,976640,975580,977700,976730,1150,0.12%,8/11/2014,1393/05/20
Gram18Ayar,Daily,975580,974430,976730,976730,-,-,8/12/2014,1393/05/21
Gram18Ayar,Daily,976640,975580,977700,976730,-,-,8/13/2014,1393/05/22
Gram18Ayar,Daily,974373,965510,979244,971339,5391,0.56%,8/14/2014,1393/05/23
Gram18Ayar,Daily,969820,968660,970970,968660,2679,0.28%,8/16/2014,1393/05/25
Gram18Ayar,Daily,967510,966350,968660,967510,1150,0.12%,8/17/2014,1393/05/26
Gram18Ayar,Daily,968090,967510,968660,968660,1150,0.12%,8/18/2014,1393/05/27
Gram18Ayar,Daily,965780,964050,967510,964050,4610,0.48%,8/19/2014,1393/05/28
Gram18Ayar,Daily,956550,954820,958280,957130,6920,0.72%,8/20/2014,1393/05/29
Gram18Ayar,Daily,957098,947527,964645,958797,1667,0.17%,8/21/2014,1393/05/30
Gram18Ayar,Daily,963470,961740,965200,964050,5253,0.55%,8/23/2014,1393/06/01
Gram18Ayar,Daily,962900,960590,965200,964050,-,-,8/24/2014,1393/06/02
Gram18Ayar,Daily,967510,965200,969810,967510,3460,0.36%,8/25/2014,1393/06/03
Gram18Ayar,Daily,965780,965200,966350,966350,1160,0.12%,8/26/2014,1393/06/04
Gram18Ayar,Daily,968660,966350,970970,969810,3460,0.36%,8/27/2014,1393/06/05
Gram18Ayar,Daily,970474,953587,989144,971559,1749,0.18%,8/28/2014,1393/06/06
Gram18Ayar,Daily,973280,972120,974430,972120,561,0.06%,8/30/2014,1393/06/08
Gram18Ayar,Daily,971550,970970,972120,970970,1150,0.12%,8/31/2014,1393/06/09
Gram18Ayar,Daily,968660,967510,969810,968660,2310,0.24%,9/1/2014,1393/06/10
Gram18Ayar,Daily,968660,967510,969810,968660,-,-,9/2/2014,1393/06/11
Gram18Ayar,Daily,968660,967510,969810,969810,1150,0.12%,9/3/2014,1393/06/12
Gram18Ayar,Daily,968184,961697,974678,968576,1234,0.13%,9/4/2014,1393/06/13
Gram18Ayar,Daily,965200,964050,966350,966350,2226,0.23%,9/6/2014,1393/06/15
Gram18Ayar,Daily,966930,966350,967510,966350,-,-,9/7/2014,1393/06/16
Gram18Ayar,Daily,964630,964050,965200,964050,2300,0.24%,9/8/2014,1393/06/17
